rollout_id,run_id,model_variant,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_02_trial_043,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,43,43,2085,False,True,timeout,520,,80.575825,520,520,520,519,123.69537879354678,125.49151852726936,150.97034292725417,154.4944230467081,6.623817503559988,14.848788738250732,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_02_trial_043.mp4,2026-07-11T07:15:02.361052+00:00,2026-07-11T07:16:22.937813+00:00
task_02_trial_044,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,44,44,2086,False,True,timeout,520,,80.53861,520,520,520,519,123.69206121477943,124.48972575366497,150.9960775765089,152.44885310530663,6.622688589333094,14.848788738250732,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_02_trial_044.mp4,2026-07-11T07:16:22.941029+00:00,2026-07-11T07:17:43.480644+00:00
task_02_trial_045,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,45,45,2087,False,True,timeout,520,,80.957496,520,520,520,519,124.0900401527492,126.13018937408924,151.76112985668274,155.5341461673379,6.5893025502930875,14.848788738250732,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_02_trial_045.mp4,2026-07-11T07:17:43.483627+00:00,2026-07-11T07:19:04.442164+00:00
task_02_trial_046,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,46,46,2088,False,True,timeout,520,,80.856179,520,520,520,519,123.99682838899585,126.47297028452158,151.43953777419833,155.79185020178556,6.603295379117144,14.848788738250732,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_02_trial_046.mp4,2026-07-11T07:19:04.445538+00:00,2026-07-11T07:20:25.302712+00:00
task_02_trial_047,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,47,47,2089,False,True,timeout,520,,80.477372,520,520,520,519,123.80903644773822,124.34200029820204,150.89786325653012,152.18428373336792,6.6269990735387365,14.848788738250732,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_02_trial_047.mp4,2026-07-11T07:20:25.306698+00:00,2026-07-11T07:21:45.784966+00:00
task_02_trial_048,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,48,48,2090,False,True,timeout,520,,80.577202,520,520,520,519,123.81697021997891,125.56731253862381,151.0457490212642,154.56493888050318,6.620510715989895,14.848788738250732,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_02_trial_048.mp4,2026-07-11T07:21:45.787848+00:00,2026-07-11T07:23:06.366100+00:00
task_02_trial_049,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,49,49,2091,False,True,timeout,520,,81.206656,520,520,520,519,124.36331181715315,126.34019199758768,152.16010939329863,155.99369034171104,6.572024717826876,14.848788738250732,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_02_trial_049.mp4,2026-07-11T07:23:06.369053+00:00,2026-07-11T07:24:27.576644+00:00
task_03_trial_000,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,0,0,3042,False,True,timeout,520,,81.137153,520,520,520,519,123.79232334832733,124.48997180908918,150.86649454270417,153.4747151657939,6.6283769834457225,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_000.mp4,2026-07-11T07:24:29.335082+00:00,2026-07-11T07:25:50.473133+00:00
task_03_trial_001,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,1,1,3043,False,True,timeout,520,,81.857498,520,520,520,519,124.23672269886502,125.82493666559458,152.02172190094223,156.07659369707108,6.578007323529744,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_001.mp4,2026-07-11T07:25:50.476436+00:00,2026-07-11T07:27:12.334946+00:00
task_03_trial_002,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,2,2,3044,False,True,timeout,520,,82.137416,520,520,520,519,124.6616183493573,127.25644130259752,152.54582698242024,157.0434655994177,6.555407117857393,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_002.mp4,2026-07-11T07:27:12.338149+00:00,2026-07-11T07:28:34.476491+00:00
task_03_trial_003,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,3,3,3045,False,True,timeout,520,,80.911116,520,520,520,519,123.55710447837527,124.59982428699732,150.46903534720724,152.80626472085714,6.645885631502192,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_003.mp4,2026-07-11T07:28:34.478812+00:00,2026-07-11T07:29:55.390870+00:00
task_03_trial_004,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,4,4,3046,False,True,timeout,520,,81.295632,520,520,520,519,123.79066350225072,124.96808096766472,151.05067503710205,153.32020707428455,6.620294810032285,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_004.mp4,2026-07-11T07:29:55.393909+00:00,2026-07-11T07:31:16.690513+00:00
task_03_trial_005,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,5,5,3047,False,True,timeout,520,,82.061912,520,520,520,519,124.5732577660909,126.3440228998661,152.53145108715847,156.25101067125797,6.556024956640496,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_005.mp4,2026-07-11T07:31:16.693536+00:00,2026-07-11T07:32:38.756405+00:00
task_03_trial_006,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,6,6,3048,False,True,timeout,520,,81.322917,520,520,520,519,123.72255539521575,125.0842159613967,150.83222155674144,153.46287228167057,6.6298831223129,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_006.mp4,2026-07-11T07:32:38.758918+00:00,2026-07-11T07:34:00.082758+00:00
task_03_trial_007,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,7,7,3049,False,True,timeout,520,,81.220348,520,520,520,519,123.78581189192258,124.6638698503375,150.94618081616667,153.75278033316133,6.624877784870048,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_007.mp4,2026-07-11T07:34:00.086580+00:00,2026-07-11T07:35:21.307883+00:00
task_03_trial_008,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,8,8,3050,False,True,timeout,520,,82.334715,520,520,520,519,124.79241121417054,129.3683996424079,152.86227074236825,159.6792809665203,6.541836616344558,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_008.mp4,2026-07-11T07:35:21.310867+00:00,2026-07-11T07:36:43.646502+00:00
task_03_trial_009,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,9,9,3051,False,True,timeout,520,,81.790371,520,520,520,519,124.49731605414014,130.42257465422153,151.90790001876078,158.14895685762167,6.582936107184017,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_009.mp4,2026-07-11T07:36:43.648926+00:00,2026-07-11T07:38:05.440221+00:00
task_03_trial_010,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,10,10,3052,False,True,timeout,520,,81.349739,520,520,520,519,123.98097313797244,125.50915367901324,151.1258289217949,154.46729436516762,6.617002580793012,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_010.mp4,2026-07-11T07:38:05.443531+00:00,2026-07-11T07:39:26.794211+00:00
task_03_trial_011,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,11,11,3053,False,True,timeout,520,,82.322641,520,520,520,519,125.0172082764598,127.55420990288258,152.99545890436724,157.04745333641768,6.5361417074808035,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_011.mp4,2026-07-11T07:39:26.797584+00:00,2026-07-11T07:40:49.121146+00:00
task_03_trial_012,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,12,12,3054,False,True,timeout,520,,81.652533,520,520,520,519,124.00247686757491,127.8329761698842,151.39830380391615,155.9710931032896,6.605093814625243,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_012.mp4,2026-07-11T07:40:49.124620+00:00,2026-07-11T07:42:10.778060+00:00
task_03_trial_013,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,13,13,3055,False,True,timeout,520,,81.379525,520,520,520,519,123.90287155285478,125.40441416203976,151.18737586845572,154.06934972852468,6.614308861806521,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_013.mp4,2026-07-11T07:42:10.781485+00:00,2026-07-11T07:43:32.161976+00:00
task_03_trial_014,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,14,14,3056,False,True,timeout,520,,82.032376,520,520,520,519,124.43823057155197,126.62332355976105,152.40064387281353,156.39300048351288,6.561652067786231,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_014.mp4,2026-07-11T07:43:32.164905+00:00,2026-07-11T07:44:54.198219+00:00
task_03_trial_015,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,15,15,3057,False,True,timeout,520,,81.656992,520,520,520,519,124.03702615545346,125.67960862070322,151.56365524117763,154.50250897556543,6.597887853844228,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_015.mp4,2026-07-11T07:44:54.200962+00:00,2026-07-11T07:46:15.858890+00:00
task_03_trial_016,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,16,16,3058,False,True,timeout,520,,81.833751,520,520,520,519,124.35319046131693,125.43081939220428,152.04198437098128,154.72826529294252,6.577130679641799,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_016.mp4,2026-07-11T07:46:15.861673+00:00,2026-07-11T07:47:37.696342+00:00
task_03_trial_017,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,17,17,3059,False,True,timeout,520,,82.261505,520,520,520,519,124.504044952874,128.371306322515,152.7997883538214,157.594002969563,6.544511682728327,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_017.mp4,2026-07-11T07:47:37.699344+00:00,2026-07-11T07:48:59.962063+00:00
task_03_trial_018,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,18,18,3060,False,True,timeout,520,,81.107376,520,520,520,519,123.53004353980606,124.51604828238487,150.6445778032335,152.37110201269388,6.638141342904249,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_018.mp4,2026-07-11T07:48:59.965867+00:00,2026-07-11T07:50:21.074209+00:00
task_03_trial_019,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,19,19,3061,False,True,timeout,520,,81.200908,520,520,520,519,123.76248946126837,124.58374090492725,150.88404475782926,154.02824729681015,6.627605997738278,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_019.mp4,2026-07-11T07:50:21.076810+00:00,2026-07-11T07:51:42.278638+00:00
task_03_trial_020,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,20,20,3062,False,True,timeout,520,,81.978403,520,520,520,519,124.44105505083616,126.71856936067343,152.28777042805,156.19703773409128,6.566515467323495,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_020.mp4,2026-07-11T07:51:42.281522+00:00,2026-07-11T07:53:04.260847+00:00
task_03_trial_021,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,21,21,3063,False,True,timeout,520,,81.334382,520,520,520,519,123.82523769942614,124.85899403691292,151.09961916907474,153.4068962559104,6.618150366620302,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_021.mp4,2026-07-11T07:53:04.263268+00:00,2026-07-11T07:54:25.598597+00:00
task_03_trial_022,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,22,22,3064,False,True,timeout,520,,81.136152,520,520,520,519,123.4362027894419,124.33413341641426,150.53340587764978,152.44144033640623,6.6430437428139895,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_022.mp4,2026-07-11T07:54:25.601601+00:00,2026-07-11T07:55:46.738726+00:00
task_03_trial_023,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,23,23,3065,False,True,timeout,520,,81.998334,520,520,520,519,124.28391565067264,126.31562426686287,152.257664494503,156.06844760477543,6.567813865528611,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_023.mp4,2026-07-11T07:55:46.741727+00:00,2026-07-11T07:57:08.741064+00:00
task_03_trial_024,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,24,24,3066,False,True,timeout,520,,81.060138,520,520,520,519,123.31207896081301,123.98512978106737,150.3328944198214,151.67174506932497,6.651904121578264,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_024.mp4,2026-07-11T07:57:08.749574+00:00,2026-07-11T07:58:29.810647+00:00
task_03_trial_025,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,25,25,3067,False,True,timeout,520,,81.411855,520,520,520,519,123.76875136620723,126.44004002213478,151.25977977967034,156.45218882709742,6.6111427734235155,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_025.mp4,2026-07-11T07:58:29.813207+00:00,2026-07-11T07:59:51.226079+00:00
task_03_trial_026,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,26,26,3068,False,True,timeout,520,,82.30649,520,520,520,519,124.78823544314274,129.7532258555293,152.8104062621983,158.14363341778517,6.544056942589101,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_026.mp4,2026-07-11T07:59:51.228867+00:00,2026-07-11T08:01:13.536344+00:00
task_03_trial_027,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,27,27,3069,False,True,timeout,520,,81.510687,520,520,520,519,124.05778970569372,125.43613538146019,151.42886402945106,154.1104270145297,6.603760824656997,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_027.mp4,2026-07-11T08:01:13.539034+00:00,2026-07-11T08:02:35.050695+00:00
task_03_trial_028,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,28,28,3070,False,True,timeout,520,,81.224731,520,520,520,519,123.76502833257501,124.8701062053442,150.88960133636226,153.34096867591143,6.627361933118277,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_028.mp4,2026-07-11T08:02:35.053032+00:00,2026-07-11T08:03:56.278724+00:00
task_03_trial_029,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,29,29,3071,False,True,timeout,520,,82.15846,520,520,520,519,124.70519506873993,127.43262611329556,152.61629909420242,157.54466596990824,6.552380092658058,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_029.mp4,2026-07-11T08:03:56.281258+00:00,2026-07-11T08:05:18.440788+00:00
task_03_trial_030,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,30,30,3072,False,True,timeout,520,,81.469787,520,520,520,519,123.93665177604326,128.43590341508389,151.18426902649495,156.2876231968403,6.614444786082543,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_030.mp4,2026-07-11T08:05:18.444019+00:00,2026-07-11T08:06:39.914804+00:00
task_03_trial_031,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,31,31,3073,False,True,timeout,520,,81.25109,520,520,520,519,123.76536722653188,125.4006065428257,150.95780574931547,154.4309414923191,6.624367617403147,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_031.mp4,2026-07-11T08:06:39.917654+00:00,2026-07-11T08:08:01.169709+00:00
task_03_trial_032,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,32,32,3074,False,True,timeout,520,,81.903359,520,520,520,519,124.31250582090937,126.94859728217125,152.1297269070951,157.22350236028433,6.573337245328096,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_032.mp4,2026-07-11T08:08:01.172168+00:00,2026-07-11T08:09:23.076594+00:00
task_03_trial_033,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,33,33,3075,False,True,timeout,520,,82.010615,520,520,520,519,124.07655877132828,126.83652844280005,152.27318632488067,157.244504801929,6.56714438132569,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_033.mp4,2026-07-11T08:09:23.079885+00:00,2026-07-11T08:10:45.091476+00:00
task_03_trial_034,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,34,34,3076,False,True,timeout,520,,81.673746,520,520,520,519,123.80596374949583,124.87630005925894,151.72757845945083,154.754751175642,6.5907596374593815,14.851256370544434,15.05859375,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_03_trial_034.mp4,2026-07-11T08:10:45.093925+00:00,2026-07-11T08:12:06.768648+00:00
