rollout_id,run_id,model_variant,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_01_trial_040,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,40,40,1082,True,False,success,233,233,11.433658,30,240,233,29,135.8424083640178,151.0112082585692,17.490438845152507,19.781136117843598,27.37492062151432,325.3821046402057,370.30240986496204,41.89469158457584,23.86937251897959,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_040.mp4,2026-07-12T17:44:00.146352+00:00,2026-07-12T17:44:11.580787+00:00
task_01_trial_041,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,41,41,1083,False,True,timeout,520,,23.218324,65,520,520,64,135.84186870318192,155.3552944213152,16.98023358789774,19.943270517083313,26.985249854624268,331.78091808580433,362.0308130979538,41.47261476072554,24.112296892044466,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_041.mp4,2026-07-12T17:44:11.582771+00:00,2026-07-12T17:44:34.802194+00:00
task_01_trial_042,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,42,42,1084,True,False,success,241,241,12.206741,31,248,241,30,134.66871553851712,142.92919635772705,17.32253187424909,20.027370296449583,27.874087914824486,326.63279237045396,368.87543369084597,42.01500648748578,23.801019768921165,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_042.mp4,2026-07-12T17:44:34.860529+00:00,2026-07-12T17:44:47.068293+00:00
task_01_trial_043,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,43,43,1085,True,False,success,234,234,11.460091,30,240,234,29,134.8084082826972,143.20132667198777,17.283129267012463,19.697264449782352,25.68674851208925,324.5975751429796,350.14010705053806,41.61507373627944,24.02975437066723,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_043.mp4,2026-07-12T17:44:47.071857+00:00,2026-07-12T17:44:58.534646+00:00
task_01_trial_044,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,44,44,1086,True,False,success,247,247,12.283769,31,248,247,30,136.35571733597786,146.04814909398556,17.11347059682313,20.19615171228343,27.075949311256405,333.54178034970835,359.20562222599983,41.86151899125895,23.888287479697258,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_044.mp4,2026-07-12T17:44:58.537847+00:00,2026-07-12T17:45:10.822514+00:00
task_01_trial_045,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,45,45,1087,True,False,success,240,240,11.769228,30,240,240,29,134.28607682387033,142.2854522243142,16.78575960298379,20.262583073539037,26.401332393288612,333.14917894701165,352.9539968818426,41.643647368376456,24.013266445037296,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_045.mp4,2026-07-12T17:45:10.824786+00:00,2026-07-12T17:45:22.594758+00:00
task_01_trial_046,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,46,46,1088,True,False,success,240,240,11.642562,30,240,240,29,135.37967509279648,143.68477100506425,16.92245938659956,20.166338079919417,27.05837646499276,331.7646912609537,360.6435944326222,41.470586407619216,24.113476240024283,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_046.mp4,2026-07-12T17:45:22.597013+00:00,2026-07-12T17:45:34.240463+00:00
task_01_trial_047,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,47,47,1089,True,False,success,266,266,12.844688,34,272,266,33,134.97461882584236,144.72911469638348,17.252394887513685,20.177856178716162,27.002294082194567,329.9901528722223,361.21377889066935,42.17919247238932,23.708372336777295,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_047.mp4,2026-07-12T17:45:34.243956+00:00,2026-07-12T17:45:47.089649+00:00
task_01_trial_048,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,48,48,1090,True,False,success,257,257,12.632224,33,264,257,32,135.85449450395325,146.140680834651,17.444351434359756,19.783493827173217,26.307506114244458,325.43668726628476,353.3699870109558,41.78759019372528,23.930549604895795,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_048.mp4,2026-07-12T17:45:47.091875+00:00,2026-07-12T17:45:59.724910+00:00
task_01_trial_049,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,49,49,1091,True,False,success,255,255,12.323322,32,256,255,31,134.57030901918188,146.00009378045797,16.887254465152235,19.483762541238,25.34475792199373,326.50832168292254,352.8931296430528,40.97359330922949,24.405962944303088,15.182625770568848,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_01_trial_049.mp4,2026-07-12T17:45:59.727015+00:00,2026-07-12T17:46:12.051354+00:00
task_02_trial_000,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,0,0,2042,True,False,success,249,249,9.786561,32,256,249,31,134.28760855458677,145.20165901631117,17.257845276091473,13.091512293700712,19.799891859292984,270.4729649121873,295.05834048613906,34.759577820040136,28.76904907123079,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_000.mp4,2026-07-12T17:46:14.185422+00:00,2026-07-12T17:46:23.972725+00:00
task_02_trial_001,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,1,1,2043,True,False,success,241,241,9.474775,31,248,241,30,134.96397057127567,145.53288742899895,17.360510737384008,13.146589073464584,19.47639510035515,272.569888842202,306.96434434503317,35.06085707098864,28.52183556081569,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_001.mp4,2026-07-12T17:46:24.015567+00:00,2026-07-12T17:46:33.491195+00:00
task_02_trial_002,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,2,2,2044,True,False,success,257,257,10.066579,33,264,257,32,134.73808392882347,141.9920265674591,17.30099910370107,13.026773132354833,19.10352073609829,271.795702815959,298.7694166600704,34.899837326562825,28.653428686296028,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_002.mp4,2026-07-12T17:46:33.493160+00:00,2026-07-12T17:46:43.560536+00:00
task_02_trial_003,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,3,3,2045,True,False,success,259,259,10.096748,33,264,259,32,133.93106463957918,148.9502090960741,17.064575803498503,13.179473578929901,20.476209186017513,270.15905341867244,300.45998841524124,34.42180989504321,29.051348637655497,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_003.mp4,2026-07-12T17:46:43.562568+00:00,2026-07-12T17:46:53.660110+00:00
task_02_trial_004,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,4,4,2046,True,False,success,208,208,8.351504,26,208,208,25,132.9565577638837,140.82304947078228,16.61956972048546,13.55313416570425,20.99452586844563,275.7242479576514,304.89445477724075,34.46553099470643,29.014495675508098,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_004.mp4,2026-07-12T17:46:53.662360+00:00,2026-07-12T17:47:02.014715+00:00
task_02_trial_005,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,5,5,2047,True,False,success,229,229,9.027638,29,232,229,28,134.42586863349223,141.3609892129898,17.023363276730457,12.935902728133847,18.190824985504147,270.9817066146382,299.41779039800167,34.316460662989115,29.14053432901129,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_005.mp4,2026-07-12T17:47:02.017597+00:00,2026-07-12T17:47:11.046067+00:00
task_02_trial_006,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,6,6,2048,True,False,success,238,238,9.544532,30,240,238,29,135.10669550547996,145.44009724631903,17.03025573598487,13.425874805563137,19.96914120391011,277.99972984939814,298.597330134362,35.04198275412582,28.537197995232184,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_006.mp4,2026-07-12T17:47:11.047890+00:00,2026-07-12T17:47:20.593300+00:00
task_02_trial_007,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,7,7,2049,False,True,timeout,520,,19.104075,65,520,520,64,136.0289818678911,149.90385547280312,17.003622733486388,13.094906662949002,19.507370796054598,275.53506487837205,307.72637017071247,34.44188310979651,29.03441710234375,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_007.mp4,2026-07-12T17:47:20.596652+00:00,2026-07-12T17:47:39.701626+00:00
task_02_trial_008,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,8,8,2050,True,False,success,244,244,9.689661,31,248,244,30,132.49870101290364,139.3502587452531,16.833851358196775,13.079385013609636,19.20724948868155,271.25782603698394,295.9342608228326,34.46308445551845,29.016555418616154,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_008.mp4,2026-07-12T17:47:39.703896+00:00,2026-07-12T17:47:49.394357+00:00
task_02_trial_009,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,9,9,2051,True,False,success,258,258,10.365221,33,264,258,32,137.3678021923159,153.32421250641346,17.5703002804125,13.440181176329768,20.065359864383932,277.873859938347,315.3137259185314,35.542005340951356,28.135722517823268,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_009.mp4,2026-07-12T17:47:49.396884+00:00,2026-07-12T17:47:59.763091+00:00
task_02_trial_010,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,10,10,2052,True,False,success,226,226,9.209519,29,232,226,28,135.91450394998336,146.99360132217407,17.440356701546538,13.10445877632736,20.35320643335581,273.3172713939486,302.0787335932255,35.07168526736508,28.5130295957155,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_010.mp4,2026-07-12T17:47:59.765328+00:00,2026-07-12T17:48:08.975722+00:00
task_02_trial_011,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,11,11,2053,True,False,success,252,252,10.014464,32,256,252,31,134.42679541185498,144.14917584508657,17.070069258648253,13.334128909581711,19.966491963714358,274.6924140374176,301.81303350254893,34.88157638570382,28.668429114053712,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_011.mp4,2026-07-12T17:48:08.977689+00:00,2026-07-12T17:48:18.992980+00:00
task_02_trial_012,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,12,12,2054,True,False,success,249,249,9.969833,32,256,249,31,135.0590742076747,150.8956152945757,17.356989456407995,12.69701863807368,18.425773829221722,269.83139832736924,308.8173270225525,34.67712749588681,28.83745200978985,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_012.mp4,2026-07-12T17:48:19.002188+00:00,2026-07-12T17:48:28.973085+00:00
task_02_trial_013,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,13,13,2055,True,False,success,248,248,9.879151,31,248,248,30,135.35732655755936,143.7411904335022,16.91966581969492,12.98778670870008,19.173994194716215,274.79585975168214,292.6908191293478,34.34948246896027,29.112520134870877,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_013.mp4,2026-07-12T17:48:28.975416+00:00,2026-07-12T17:48:38.855581+00:00
task_02_trial_014,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,14,14,2056,True,False,success,246,246,9.789962,31,248,246,30,134.15934722269736,142.27906055748463,16.906259202860234,13.15861776834581,18.797791562974453,272.79193440992987,301.5862600877881,34.37621937686108,29.089877192054118,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_014.mp4,2026-07-12T17:48:38.857726+00:00,2026-07-12T17:48:48.648472+00:00
task_02_trial_015,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,15,15,2057,True,False,success,215,215,8.688041,27,216,215,26,136.50492833996262,149.3058379739523,17.142479372925536,13.633171382338501,19.988378137350082,279.15292226329996,297.5863656029105,35.0564134935307,28.525450847518666,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_015.mp4,2026-07-12T17:48:48.650786+00:00,2026-07-12T17:48:57.339650+00:00
task_02_trial_016,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,16,16,2058,True,False,success,248,248,9.63522,31,248,248,30,133.43312861698288,146.2009297683835,16.67914107712286,13.217754804739549,19.644038286060095,274.64522265138163,308.799016289413,34.330652831422704,29.128487736903857,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_016.mp4,2026-07-12T17:48:57.341911+00:00,2026-07-12T17:49:06.977951+00:00
task_02_trial_017,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,17,17,2059,True,False,success,273,273,10.730255,35,280,273,34,135.13003907033377,144.38038244843483,17.324363983376124,13.034277080452485,18.821820244193077,272.03438074461053,299.910001270473,34.87620265956545,28.672846346295998,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_017.mp4,2026-07-12T17:49:06.979757+00:00,2026-07-12T17:49:17.710862+00:00
task_02_trial_018,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,18,18,2060,True,False,success,270,270,10.418955,34,272,270,33,133.64118874511297,142.56070284172893,16.828890434569782,13.006000131092689,19.616544246673584,271.90541421227596,287.84757358953357,34.23994104895327,29.205657760049515,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_018.mp4,2026-07-12T17:49:17.713107+00:00,2026-07-12T17:49:28.132945+00:00
task_02_trial_019,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,19,19,2061,True,False,success,227,227,9.343786,29,232,227,28,137.38722347750746,160.84050871431825,17.551671721796108,13.47660847697489,19.908381626009938,278.77033957890393,313.517153263092,35.61383192858244,28.07897790963163,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_019.mp4,2026-07-12T17:49:28.135314+00:00,2026-07-12T17:49:37.480011+00:00
task_02_trial_020,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,20,20,2062,True,False,success,239,239,9.592909,30,240,239,29,136.47048870722452,143.7498607672751,17.13018686701563,13.503412836889842,20.164869353175163,278.99344644198817,293.5593497008085,35.02009787974747,28.555031554560895,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_020.mp4,2026-07-12T17:49:37.482387+00:00,2026-07-12T17:49:47.076134+00:00
task_02_trial_021,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,21,21,2063,False,True,timeout,520,,19.092095,65,520,520,64,135.60368731044807,145.44703140854836,16.95046091380601,13.045427092136098,19.252424873411638,275.2193087855211,300.7517412304878,34.40241359819014,29.067727970476138,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_021.mp4,2026-07-12T17:49:47.078531+00:00,2026-07-12T17:50:06.171629+00:00
task_02_trial_022,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,22,22,2064,True,False,success,218,218,9.052534,28,224,218,27,133.79526743665338,141.01380435749888,17.18471324874447,13.41580061259073,20.121104456484314,274.190534904067,316.23232793062925,35.217132923458145,28.39527005714595,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_022.mp4,2026-07-12T17:50:06.174111+00:00,2026-07-12T17:50:15.227531+00:00
task_02_trial_023,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,23,23,2065,True,False,success,252,252,10.183458,32,256,252,31,134.79329296387732,141.5881408378482,17.116608630333626,13.53489597224527,20.048192422837015,276.643012475688,296.9793071039021,35.12927142548419,28.466289206173506,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_023.mp4,2026-07-12T17:50:15.229422+00:00,2026-07-12T17:50:25.413744+00:00
task_02_trial_024,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,24,24,2066,True,False,success,241,241,9.617001,31,248,241,30,136.11444338194786,146.6676164418459,17.508496866557607,13.332551167466335,20.514313131570816,273.54309569683767,303.486785851419,35.18604135519489,28.420361071745273,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_024.mp4,2026-07-12T17:50:25.415758+00:00,2026-07-12T17:50:35.033586+00:00
task_02_trial_025,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,25,25,2067,True,False,success,230,230,9.766117,29,232,230,28,133.45631629485507,141.66535697877407,16.827100750220858,13.251631026682647,18.866305425763127,273.70304318851436,291.72090888023376,34.5103837063779,28.976785900389423,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_025.mp4,2026-07-12T17:50:35.035763+00:00,2026-07-12T17:50:44.802851+00:00
task_02_trial_026,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,26,26,2068,True,False,success,259,259,10.546479,33,264,259,32,135.8898175372319,146.52908705174923,17.314146636017963,13.373514299342071,19.781263917684555,276.11891016589874,296.6739848256111,35.181173882141536,28.424293156051117,15.18129301071167,15.388671875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_02_trial_026.mp4,2026-07-12T17:50:44.805037+00:00,2026-07-12T17:50:55.352435+00:00
